4,1,2166.00,1347.00,66.00,87.00,3.8554,-1,-1,-1
4,2,1859.00,1164.00,87.00,106.00,3.8173,-1,-1,-1
5,1,2166.00,1348.00,66.00,88.00,4.4816,-1,-1,-1
5,2,1860.00,1164.00,86.00,106.00,4.4488,-1,-1,-1
6,1,2167.00,1349.00,66.00,88.00,5.0117,-1,-1,-1
6,2,1861.00,1164.00,85.00,107.00,4.9853,-1,-1,-1
7,1,2167.00,1350.00,65.00,87.00,5.4585,-1,-1,-1
7,2,1860.00,1165.00,86.00,107.00,5.4256,-1,-1,-1
8,1,2167.00,1351.00,65.00,87.00,5.8265,-1,-1,-1
8,2,1858.00,1167.00,88.00,107.00,5.7990,-1,-1,-1
9,2,1859.00,1169.00,87.00,105.00,6.1308,-1,-1,-1
9,1,2167.00,1351.00,63.00,89.00,6.1214,-1,-1,-1
10,2,1859.00,1169.00,87.00,107.00,6.4116,-1,-1,-1
10,1,2167.00,1352.00,64.00,89.00,6.3823,-1,-1,-1
11,2,1860.00,1169.00,86.00,106.00,6.6530,-1,-1,-1
11,1,2167.00,1353.00,64.00,89.00,6.5974,-1,-1,-1
12,2,1861.00,1169.00,85.00,107.00,6.8698,-1,-1,-1
12,1,2168.00,1354.00,63.00,88.00,6.7883,-1,-1,-1
13,2,1861.00,1169.00,85.00,108.00,7.0564,-1,-1,-1
13,1,2168.00,1354.00,64.00,89.00,6.9500,-1,-1,-1
14,2,1861.00,1169.00,85.00,108.00,7.2174,-1,-1,-1
14,1,2169.00,1354.00,63.00,89.00,7.0922,-1,-1,-1
15,2,1861.00,1169.00,85.00,109.00,7.3526,-1,-1,-1
15,1,2169.00,1354.00,63.00,90.00,7.2144,-1,-1,-1
16,2,1862.00,1169.00,84.00,110.00,7.4648,-1,-1,-1
16,1,2168.00,1354.00,65.00,91.00,7.3192,-1,-1,-1
17,2,1862.00,1169.00,84.00,110.00,7.5606,-1,-1,-1
17,1,2169.00,1354.00,64.00,91.00,7.4058,-1,-1,-1
18,2,1863.00,1169.00,82.00,109.00,7.6371,-1,-1,-1
18,1,2168.00,1354.00,66.00,92.00,7.4813,-1,-1,-1
19,2,1863.00,1169.00,83.00,109.00,7.7012,-1,-1,-1
19,1,2168.00,1355.00,66.00,91.00,7.5425,-1,-1,-1
20,2,1864.00,1168.00,82.00,110.00,7.7544,-1,-1,-1
20,1,2169.00,1354.00,65.00,92.00,7.5953,-1,-1,-1
21,2,1863.00,1167.00,83.00,113.00,7.7993,-1,-1,-1
21,1,2169.00,1355.00,65.00,91.00,7.6436,-1,-1,-1
22,2,1863.00,1167.00,83.00,114.00,7.8349,-1,-1,-1
22,1,2169.00,1355.00,65.00,91.00,7.6903,-1,-1,-1
23,2,1862.00,1166.00,84.00,116.00,7.8662,-1,-1,-1
23,1,2169.00,1355.00,66.00,91.00,7.7295,-1,-1,-1
24,2,1862.00,1166.00,85.00,117.00,7.8937,-1,-1,-1
24,1,2169.00,1355.00,66.00,91.00,7.7650,-1,-1,-1
25,2,1861.00,1166.00,86.00,117.00,7.9120,-1,-1,-1
25,1,2170.00,1354.00,65.00,93.00,7.7961,-1,-1,-1
26,2,1862.00,1165.00,85.00,118.00,7.9276,-1,-1,-1
